index,High,Low,Close,Volume,RSI,MACD,MACD_Signal,MACD_Diff,Change,Up,Down,Delta_SMA,Delta_EMA,Target
19644,1272.469970703125,1255.77001953125,1256.1500244140625,2644170000,39.106648004486246,-8.76799689049335,-8.233381434851674,-0.534615455641676,-0.006129802190997593,0.012992035960573278,-0.0003025155239635928,-17.178507080078134,-9.074260179618932,0
19645,1259.8499755859375,1235.1800537109375,1257.9300537109375,3543790000,40.06167272685076,-9.18225471612368,-8.423156091106076,-0.7590986250176037,0.001415046322825225,0.001526254873501244,-0.018085266293532545,-19.718504638671675,-9.774239120519496,0
19646,1262.5799560546875,1250.030029296875,1252.300048828125,2214000000,38.03007277470852,-9.851291809863367,-8.708783234857535,-1.1425085750058344,-0.004495731584519968,0.008208821229530584,-0.0018126802225826267,-21.38770507812501,-10.661618887526856,0
19647,1255.219970703125,1236.4300537109375,1237.43994140625,2247010000,33.23878635017262,-11.448622412003942,-9.256751070286818,-2.1918713417171247,-0.012008750424677334,0.014368397771829994,-0.0008161104725331919,-22.821506347656396,-12.225681009699429,1
19648,1243.3699951171875,1222.52001953125,1223.68994140625,3215770000,29.53134994592885,-13.666489722376356,-10.138698800704724,-3.527790921671629,-0.011236506515857001,0.016082549218572,-0.0009560607106531738,-24.938408203124936,-14.309937883372413,1
19649,1231.4599609375,1219.2900390625,1230.0400390625,2667990000,33.23507958637633,-14.741831081601047,-11.05932525688399,-3.682505824717058,0.005162512970789029,0.0011543704512921565,-0.008739552907719435,-26.68500366210924,-15.712549964120171,1
19650,1258.6400146484375,1230.010009765625,1256.1600341796875,2775480000,45.84374970842383,-13.33269058638507,-11.513998322784207,-1.8186922636008624,0.02079352503381043,0.0019742551914330776,-0.020817430663712604,-26.397598876953225,-15.409825351877998,1
19651,1256.27001953125,1246.3299560546875,1251.5400390625,2783390000,44.25188614661734,-12.445270258041091,-11.700252709835585,-0.7450175482055066,-0.00369144811431541,0.003779328124646432,-0.00416293753711248,-25.710699462890716,-15.347942804376544,1
19652,1255.9300537109375,1237.1700439453125,1240.1300048828125,2517200000,40.510571838798334,-12.518373636116849,-11.863876895091838,-0.6544967410250102,-0.009200675844276265,0.012740639099058041,-0.0023868150321705224,-25.67750000000001,-15.876045164638299,1
19653,1249.010009765625,1238.8699951171875,1240.1199951171875,2232950000,40.50733629159066,-12.433787333734244,-11.97785898282032,-0.4559283509139256,-8.071610541247751e-06,0.007168672937651829,-0.0010079669749070363,-25.667397460937536,-16.276381021484667,1
19654,1257.9599609375,1240.0899658203125,1252.199951171875,2361230000,46.102048546279214,-11.262177214015535,-11.834722629059364,0.5725454150438267,0.00964698652430264,0.00459991214680569,-0.009670967755772019,-24.997996826171857,-15.886847683816313,1
19655,1251.9200439453125,1241.530029296875,1245.5999755859375,2148180000,43.68487888505249,-10.742398936601148,-11.616257890567722,0.8738589539665735,-0.005298631756020092,0.005073914967284744,-0.003267458549160595,-24.82709594726566,-15.858645636244773,1
19656,1253.1300048828125,1241.4300537109375,1244.5,2017270000,43.277615250339664,-10.300492082956907,-11.35310472904556,1.052612646088653,-0.000883869494525914,0.006934515775662917,-0.0024668109996484533,-25.373696289062536,-15.836524110868822,1
19657,1250.9200439453125,1243.6800537109375,1250.56005859375,1878580000,46.2506252772144,-9.35346076184851,-10.95317593560615,1.599715173757641,0.004845875695537976,0.00028785930678715434,-0.005501538958911769,-26.08249633789046,-15.418648525254412,1
19658,1253.3699951171875,1238.93994140625,1239.199951171875,2203130000,41.82505988590658,-9.411111905610142,-10.64476312960695,1.2336512239968087,-0.009167291695849471,0.011434832556208792,-0.00020982067129611843,-26.193398437500036,-15.634231794165999,1
19659,1247.06005859375,1237.5899658203125,1246.0,2085490000,45.20498061782431,-8.806577004540259,-10.277125904593612,1.4705489000533536,0.005457503072331461,0.0008507693368780097,-0.006749626147421749,-26.172296142577807,-15.382287972029644,0
19660,1272.8800048828125,1245.93994140625,1272.8699951171875,2621250000,56.06682146768926,-6.089103303419051,-9.439521384358702,3.350418080939651,0.021109771791512532,7.863933994357723e-06,-0.02115695539547868,-26.073093261718668,-13.60050593904407,-1
19662,1280.3800048828125,1270.06005859375,1280.18994140625,1114470000,58.38524709072781,-1.7043758636611983,-7.038749968213191,5.334374104551992,0.007803521892541428,0.00014846506007828886,-0.007912796753716585,-24.782097167968686,-10.284850977732049,-1
19663,1280.050048828125,1265.9100341796875,1270.9100341796875,2165070000,54.19779625080427,-0.5454712467312675,-5.740094223916807,5.1946229771855394,-0.0073017813826233915,0.007191708620301317,-0.003934188782471345,-23.68509521484384,-9.144614896576286,0
19664,1278.3199462890625,1270.5799560546875,1274.0799560546875,2009160000,55.37516586071708,0.6215899132193954,-4.467757396489567,5.0893473097089625,0.0024880085899914566,0.003327883948119349,-0.002747080340890136,-22.23539794921885,-7.9416890668455835,-1
19665,1275.3800048828125,1263.1300048828125,1265.47998046875,1988150000,51.50682636859809,0.8428324856618019,-3.405639420059293,4.248471905721095,-0.006795821126108972,0.007823137913564942,-0.0018569836127056226,-21.059300537109266,-7.348138956116372,-1
19666,1274.06005859375,1264.4599609375,1267.3399658203125,1854590000,52.28321242760016,1.1549406546726004,-2.493523405112915,3.6484640597855154,0.001467629366804183,0.005302517836315355,-0.0022724801241065227,-19.459704589843795,-6.700532205409672,0
19667,1273.6400146484375,1259.6500244140625,1272.4300537109375,2310850000,54.43324795112217,1.7923550273130786,-1.6363477186277164,3.428702745940795,0.0040002889555934154,0.0009509056580133804,-0.010043797110578375,-16.94660034179674,-5.8273956160846865,0
19668,1273.31005859375,1257.2900390625,1258.5999755859375,2250450000,48.09256015628734,1.168073958557443,-1.0754633831906846,2.2435373417481275,-0.010988462095402034,0.011687655564242535,-0.0010407886134175897,-14.269299316406432,-5.821424505322739,0
19669,1258.5799560546875,1241.4300537109375,1242.280029296875,2545760000,41.89136489236349,-0.6362225822851997,-0.9876152230095876,0.3513926407243879,-0.0131370913998348,0.013120976248034983,-0.0006842061096470998,-12.238701171874936,-6.708774622225974,1
19670,1242.699951171875,1228.449951171875,1236.199951171875,2467120000,39.830775815350414,-2.527615305654308,-1.295615239538532,-1.2320000661157762,-0.00491836140200159,0.005258049067093251,-0.006269212349226568,-11.798304443359484,-7.795695768675614,1
19671,1240.0699462890625,1231.489990234375,1234.489990234375,2146410000,39.246086772024405,-4.117078108941996,-1.8599078134192248,-2.257170295522771,-0.0013851557736611166,0.004520049655184416,-0.0024301533619000286,-11.095606689453462,-8.807216273362883,1
19672,1239.8599853515625,1224.5400390625,1236.8599853515625,2481750000,40.54869414936498,-5.126406015457633,-2.5132074538269062,-2.6131985616307265,0.0019161385647979044,0.0024254968513249186,-0.009960663644204403,-9.48110717773443,-9.520845608320087,1
19673,1261.81005859375,1236.739990234375,1259.81005859375,2701980000,51.412564252947234,-4.027994332975368,-2.816164829656598,-1.2118295033187692,0.018217090017367606,0.001587540904564994,-0.01831233859580922,-7.199604492187291,-8.819912960216016,1
19675,1250.9599609375,1238.719970703125,1240.2900390625,2704090000,43.82209474940952,-4.590674240437238,-3.3562375241462536,-1.2344367162909844,-0.00712733759193485,0.00860276349801623,-0.0012658880664411125,-4.447199707031359,-9.200262343369786,1
19676,1262.5,1240.25,1260.9100341796875,2312720000,52.180289873656655,-3.377013824549522,-3.3603927842269075,-0.0166210403226143,0.01635326435529739,0.001260966902644158,-0.016385018454649968,-2.7264978027342295,-8.379533684809303,1
19677,1272.3900146484375,1257.18994140625,1268.8800048828125,2563930000,54.96904857000612,-1.751874652598417,-3.0386891579012096,1.2868145053027926,0.006281106702332399,0.0027662267134150064,-0.009212899116998961,-1.3633007812500182,-7.188296749191977,0
19678,1273.8900146484375,1261.93994140625,1268.4000244140625,2667710000,54.76192276434385,-0.4969421233336106,-2.53033975098769,2.0333976276540797,-0.0003784141118821935,0.004328279823954672,-0.005093095934617895,0.6187023925781432,-6.152819675492992,0
19679,1275.8499755859375,1261.9200439453125,1263.199951171875,2776710000,52.455811896551054,0.0771096238456721,-2.0088498760210176,2.0859594998666897,-0.004116587589607943,0.010014269239265745,-0.0010132261526570878,2.0563000488280068,-5.521039993155,0
19680,1280.4200439453125,1263.1500244140625,1278.550048828125,2480420000,58.06915369724326,1.7504957388139246,-1.2569807530540291,3.007476491867954,0.012005863728462856,0.0014625904702764458,-0.012044913242291636,2.175700683593732,-4.09127631098454,0
19681,1278.6600341796875,1274.31005859375,1276.6600341796875,2461300000,57.17407360237775,2.890834167602634,-0.4274177689226968,3.3182519365253307,-0.0014804369196470702,0.0015665877731381257,-0.001840721510051395,2.2017053222657523,-2.9390128054396882,0
19682,1278.6600341796875,1265.7099609375,1270.9200439453125,2527690000,54.43006227081116,3.2934267735397498,0.3167511395697925,2.976675633969957,-0.004516405466827298,0.00609006858554829,-0.004099457737434731,1.660410156250009,-2.2479633555597047,1
19683,1283.4200439453125,1270.72998046875,1277.4100341796875,2610750000,56.94609827973984,4.089036420551111,1.0712081957660562,3.0178282247850543,0.005080584981111932,0.004704839953354867,-0.005229373131726823,1.6786083984377456,-1.2752665251928192,1
19684,1283.9599609375,1271.25,1280.27001953125,2728440000,58.04541367314078,4.893925586048681,1.8357516738225812,3.0581739122261,0.0022338923101625366,0.0028821587242986537,-0.007045404011376079,1.5143103027342022,-0.26473343810994265,1
19685,1292.9200439453125,1273.8199462890625,1279.3599853515625,2530970000,57.54194447418812,5.396170204670852,2.547835379992236,2.8483348246786164,-0.0007113198709567477,0.010599095445386902,-0.004330320727498462,1.7925097656248,0.5637102472735478,1
19686,1279.31005859375,1273.0,1275.77001953125,2045660000,55.49695333383153,5.441792843798339,3.126626872753457,2.315165971044882,-0.0028139600126608584,0.002774825406071777,-0.0021712530384338197,2.156212158202834,1.0806367466984739,1
19687,1282.75,1268.3699951171875,1271.47998046875,2457840000,53.06973185407068,5.073297005151289,3.515960899233024,1.5573361059182655,-0.003374051600024731,0.008863701909876032,-0.0024459569944750193,2.2823095703124636,1.285616840281591,1
19688,1283.739990234375,1264.72998046875,1265.949951171875,2555180000,50.03206882812475,4.285632150561469,3.669895149498713,0.6157370010627559,-0.004368284300462208,0.014052719103177791,-0.0009636800427976536,2.528209228515607,1.1491950307135994,1
19689,1272.550048828125,1261.300048828125,1271.81005859375,2402190000,53.09590997870344,4.0871496553991165,3.7533460506787937,0.3338036047203228,0.0046076907335947355,0.0005818402122037097,-0.008263820288735567,3.970308837890798,1.354611427054806,1
19690,1271.6400146484375,1262.0799560546875,1266.739990234375,2004540000,50.22644931965657,3.480616325331312,3.6988001056092976,-0.218183780277986,-0.004002453856719977,0.003868216407343299,-0.003678761399823882,5.876710205078098,1.2440793240884886,1
19691,1278.9000244140625,1266.6700439453125,1268.2099609375,2118020000,51.05239259620701,3.083009626236162,3.5756420097346706,-0.4926323834985084,0.0011590909615931042,0.00842925367709624,-0.0012142445175632793,7.962908935546693,1.2257007405496552,1
19692,1286.22998046875,1268.18994140625,1285.5799560546875,2334100000,59.58642957836722,4.122001029441663,3.684913813676069,0.4370872157655934,0.013511407855559779,0.0005056273715229335,-0.013526980229067715,9.993109130859466,2.178255775838352,1
